customer_id,name,age,city,city_tier,occupation,true_monthly_income,declared_monthly_income,tenure_months,existing_products,digital_engagement_score,loan_product_interest,conversion_probability,loan_converted,cashflow_cv,existing_emi_ratio
IDBI100896,Charvi Jha,33,Patna,Tier 2,self_employed,272075.0,208866.53,12,1,0.6247,Auto Loan,0.0911,0,0.3047,0.0967
IDBI100897,Manya Merchant,33,Kolkata,Tier 1,self_employed,349904.2,288136.52,68,2,0.6991,Auto Loan,0.1091,0,0.3446,0.1527
IDBI100898,Wriddhish Talwar,48,Bengaluru,Tier 1,gig_worker,53675.33,48580.81,6,0,0.6447,Home Loan,0.063,0,0.1956,0.0
IDBI100899,Isaiah Khosla,41,Mathura,Tier 3,gig_worker,42959.6,32789.23,9,2,0.8711,Auto Loan,0.1301,0,0.1552,0.1439
IDBI100900,Ekavir Wable,45,Agartala,Tier 3,gig_worker,26016.19,16675.27,3,0,0.7276,Personal Loan,0.0832,0,0.1081,0.0
IDBI100901,Jalsa Nadig,32,Ranchi,Tier 2,salaried,250000.0,245965.99,12,0,0.6243,Home Loan,0.0998,0,0.3705,0.0
IDBI100902,Lila Salvi,29,Patna,Tier 2,self_employed,370319.94,308281.77,114,0,0.3709,Mortgage Loan,0.0911,0,0.2367,0.0
IDBI100903,Orinder Sinha,28,Lucknow,Tier 2,self_employed,369292.11,283814.26,69,1,0.1709,Auto Loan,0.0356,0,0.2944,0.0919
IDBI100904,Anay Bir,21,Delhi,Tier 1,salaried,95200.63,91528.25,28,0,0.6129,Home Loan,0.0832,0,0.3744,0.0
IDBI100905,Adweta Kale,38,Pune,Tier 1,salaried,87507.21,90441.88,34,4,0.8615,Home Loan,0.0998,0,0.3535,0.1718
IDBI100906,Darpan Rao,37,Patna,Tier 2,gig_worker,42307.93,35531.66,41,1,0.9253,Personal Loan,0.1824,0,0.1716,0.0874
IDBI100907,Yachana Sagar,40,Delhi,Tier 1,salaried,131702.14,131832.43,71,3,0.6338,Home Loan,0.0522,0,0.3516,0.1961
IDBI100908,Neelima Butala,44,Coimbatore,Tier 2,salaried,250000.0,242439.61,20,2,0.5527,Personal Loan,0.063,0,0.3455,0.1908
IDBI100909,Arunima Chacko,27,Mumbai,Tier 1,salaried,89075.43,87938.27,13,1,0.6196,Personal Loan,0.1091,0,0.2895,0.0945
IDBI100910,Farhan Vaidya,38,Kanpur,Tier 2,self_employed,192312.54,184569.23,126,2,0.5935,Home Loan,0.0759,1,0.2732,0.15
IDBI100911,Nachiket Yadav,25,Kanpur,Tier 2,salaried,168960.62,161590.99,14,1,0.2061,Auto Loan,0.0121,0,0.3532,0.0978
IDBI100912,Mahika Bhatti,25,Guwahati,Tier 2,salaried,250000.0,246121.84,37,1,0.552,Auto Loan,0.0832,0,0.2659,0.117
IDBI100913,Rajeshri Khare,42,Dhanbad,Tier 3,self_employed,322903.19,238495.66,53,1,0.7232,Home Loan,0.0911,0,0.2732,0.0904
IDBI100914,Yash Chadha,43,Indore,Tier 2,salaried,167423.8,171571.66,87,1,0.485,Home Loan,0.0759,0,0.2809,0.1114
IDBI100915,Jack Setty,42,Shimla,Tier 3,salaried,250000.0,248017.06,64,0,0.7496,Mortgage Loan,0.2497,1,0.2659,0.0
IDBI100916,Dayamai Gill,50,Hyderabad,Tier 1,salaried,144967.43,139972.61,32,1,0.588,Home Loan,0.0691,0,0.281,0.1089
IDBI100917,Advik Devan,42,Delhi,Tier 1,self_employed,304806.66,194311.18,54,3,0.5998,Mortgage Loan,0.0522,0,0.3124,0.1636
IDBI100918,Nihal Taneja,29,Ujjain,Tier 3,salaried,250000.0,246770.1,44,1,0.7313,Home Loan,0.1301,0,0.2777,0.1039
IDBI100919,Zansi Lad,21,Aligarh,Tier 3,salaried,250000.0,244245.84,19,1,0.5062,Home Loan,0.0832,0,0.2838,0.0967
IDBI100920,Kamya Date,29,Rourkela,Tier 3,salaried,144214.11,142680.77,12,1,0.8022,Home Loan,0.2142,1,0.266,0.0974
IDBI100921,Jacob Balan,35,Coimbatore,Tier 2,self_employed,244556.02,200823.61,70,0,0.792,Auto Loan,0.3775,0,0.2657,0.0
IDBI100922,Pushti Magar,25,Dhanbad,Tier 3,salaried,112556.47,112722.69,3,1,0.2131,Home Loan,0.018,0,0.2834,0.0934
IDBI100923,Adya Bose,38,Guwahati,Tier 2,self_employed,301750.16,219033.08,23,2,0.4239,Personal Loan,0.0522,0,0.1528,0.1747
IDBI100924,Tamanna Vaidya,33,Dhanbad,Tier 3,gig_worker,21013.99,16267.7,19,1,0.8095,Personal Loan,0.0759,0,0.1833,0.093
IDBI100925,Christopher Tata,34,Nagpur,Tier 2,salaried,82350.64,81716.66,29,2,0.7851,Personal Loan,0.0832,0,0.3764,0.1953
IDBI100926,Jhalak Dugar,37,Pune,Tier 1,self_employed,159651.06,134244.46,21,1,0.4438,Mortgage Loan,0.0356,0,0.2615,0.1063
IDBI100927,Harshil D’Alia,53,Patna,Tier 2,salaried,219219.08,222399.89,29,3,0.7746,Personal Loan,0.2315,0,0.3473,0.1813
IDBI100928,Yashodhara Agate,58,Salem,Tier 3,salaried,250000.0,247353.33,8,0,0.4347,Home Loan,0.0323,0,0.3519,0.0
IDBI100929,Advik Konda,36,Ahmedabad,Tier 1,gig_worker,73773.81,75023.43,6,0,0.8213,Home Loan,0.1545,0,0.2388,0.0
IDBI100930,Urmi Patla,36,Chennai,Tier 1,gig_worker,71890.79,72588.9,66,2,0.7874,Home Loan,0.1824,0,0.2128,0.1477
IDBI100931,Mason Gola,42,Pune,Tier 1,gig_worker,25627.95,17299.75,9,0,0.7524,Home Loan,0.2315,0,0.1659,0.0
IDBI100932,Oni Kapur,39,Chennai,Tier 1,gig_worker,27197.3,26597.56,19,0,0.7012,Home Loan,0.0911,0,0.2472,0.0
IDBI100933,Yuvraj Saha,31,Mumbai,Tier 1,salaried,230747.06,236472.13,9,0,0.6642,Auto Loan,0.168,0,0.2791,0.0
IDBI100934,Anika Brahmbhatt,44,Delhi,Tier 1,gig_worker,68460.15,68235.75,6,2,0.7005,Auto Loan,0.0392,0,0.2751,0.1375
IDBI100935,Jagdish Thakkar,49,Hyderabad,Tier 1,salaried,215782.73,210968.65,10,1,0.2941,Home Loan,0.0241,0,0.3549,0.1101
IDBI100936,Praneel Kapoor,37,Hyderabad,Tier 1,gig_worker,37338.66,36381.12,24,0,0.8026,Mortgage Loan,0.31,1,0.1753,0.0
IDBI100937,Nandini Biswas,44,Agartala,Tier 3,gig_worker,59683.67,44363.63,30,3,0.799,Mortgage Loan,0.1419,0,0.1667,0.1625
IDBI100938,Barkha Mukhopadhyay,40,Kochi,Tier 2,salaried,115682.87,112823.58,35,4,0.7747,Home Loan,0.0832,0,0.3647,0.1941
IDBI100939,Gabriel Shan,31,Shimla,Tier 3,salaried,114026.27,111888.34,6,1,0.8587,Home Loan,0.0759,0,0.3503,0.1033
IDBI100940,Jyoti Iyer,53,Bengaluru,Tier 1,salaried,61372.03,58758.31,3,1,0.7821,Home Loan,0.1824,0,0.2748,0.093
IDBI100941,Daksha Kibe,54,Hyderabad,Tier 1,salaried,120754.96,118087.0,6,1,0.3552,Personal Loan,0.0163,1,0.3722,0.1078
IDBI100942,Jyoti Tak,40,Bengaluru,Tier 1,salaried,140467.0,145656.68,3,2,0.6713,Mortgage Loan,0.0266,0,0.3737,0.1549
IDBI100943,Yatan Dora,48,Delhi,Tier 1,self_employed,280810.55,220162.91,54,1,0.2837,Home Loan,0.0522,0,0.2325,0.1099
IDBI100944,Nimrat Bajwa,41,Kanpur,Tier 2,salaried,146991.33,149263.6,3,2,0.6449,Auto Loan,0.0293,0,0.353,0.1483
IDBI100945,Hiral Andra,56,Jaipur,Tier 2,salaried,175953.85,184102.53,4,1,0.6901,Auto Loan,0.0293,0,0.3795,0.1066
IDBI100946,Aarav Puri,43,Pune,Tier 1,self_employed,166953.94,159481.61,23,4,0.3828,Personal Loan,0.0266,0,0.2814,0.1768
IDBI100947,Hemang Jha,21,Siliguri,Tier 3,salaried,241782.92,253396.29,34,0,0.6466,Home Loan,0.0998,0,0.3625,0.0
IDBI100948,Oni Swamy,33,Ahmedabad,Tier 1,salaried,120385.16,125412.84,3,2,0.726,Home Loan,0.0573,0,0.3441,0.1853
IDBI100949,Lucky Mammen,45,Chennai,Tier 1,self_employed,220914.13,196412.74,119,3,0.5919,Home Loan,0.0691,0,0.2911,0.2009
IDBI100950,Caleb Kata,21,Mumbai,Tier 1,salaried,225632.45,216905.45,66,1,0.5628,Home Loan,0.063,0,0.3642,0.0941
IDBI100951,Kashish Shanker,25,Hyderabad,Tier 1,gig_worker,53162.06,40116.24,89,1,0.7447,Home Loan,0.0759,0,0.235,0.1028
IDBI100952,Girish Tiwari,52,Indore,Tier 2,gig_worker,19067.54,19041.81,87,1,0.806,Auto Loan,0.0998,0,0.2257,0.0953
IDBI100953,Meera Borde,41,Chennai,Tier 1,salaried,116063.78,112776.37,31,2,0.7865,Mortgage Loan,0.0998,0,0.3752,0.1554
IDBI100954,Radhika De,30,Chandigarh,Tier 2,salaried,223385.2,215228.85,3,0,0.5306,Personal Loan,0.0911,0,0.2863,0.0
IDBI100955,Bishakha Lal,53,Ranchi,Tier 2,salaried,81636.4,84470.89,24,4,0.7916,Personal Loan,0.0832,0,0.3507,0.1829
IDBI100956,Maya Narain,32,Patna,Tier 2,salaried,187150.59,184294.62,96,0,0.5414,Mortgage Loan,0.0832,0,0.3555,0.0
IDBI100957,Sneha Magar,43,Shimla,Tier 3,salaried,104796.79,101515.73,21,1,0.694,Home Loan,0.0911,1,0.3498,0.1075
IDBI100958,Falan Jain,42,Bareilly,Tier 3,self_employed,400000.0,383205.24,43,1,0.652,Home Loan,0.0911,0,0.2344,0.1104
IDBI100959,Ikbal Dugal,41,Hyderabad,Tier 1,salaried,245905.66,240557.18,14,1,0.3052,Mortgage Loan,0.0759,0,0.2684,0.0999
IDBI100960,Nitesh Sengupta,47,Chennai,Tier 1,self_employed,360747.26,256850.25,3,1,0.6906,Personal Loan,0.0759,0,0.3364,0.097
IDBI100961,Dipta Ray,44,Hyderabad,Tier 1,self_employed,400000.0,325977.24,22,2,0.3607,Auto Loan,0.0392,0,0.2277,0.1581
IDBI100962,Ishita Johal,26,Rourkela,Tier 3,self_employed,176401.1,167974.94,33,1,0.3451,Home Loan,0.0293,0,0.2255,0.1004
IDBI100963,Darika Sheth,36,Delhi,Tier 1,self_employed,222243.97,136050.85,40,3,0.2895,Home Loan,0.0392,0,0.3014,0.2035
IDBI100964,Jagdish Chana,34,Vadodara,Tier 2,salaried,210281.33,209417.42,125,1,0.5769,Home Loan,0.0522,0,0.3763,0.0995
IDBI100965,Daksha Baria,45,Nagpur,Tier 2,salaried,218247.44,226722.55,52,3,0.4723,Home Loan,0.0293,0,0.3684,0.2054
IDBI100966,Falak Divan,37,Kochi,Tier 2,gig_worker,19171.01,14663.98,26,2,0.5815,Auto Loan,0.0134,0,0.2157,0.1735
IDBI100967,Yuvraj Parekh,37,Kanpur,Tier 2,salaried,150558.91,155169.17,78,3,0.7606,Home Loan,0.1091,0,0.3512,0.2456
IDBI100968,Yochana Bawa,36,Salem,Tier 3,salaried,91993.89,95023.13,47,0,0.5143,Personal Loan,0.0911,0,0.3424,0.0
IDBI100969,Abha Ghosh,26,Chennai,Tier 1,salaried,105788.85,105672.67,57,3,0.3235,Auto Loan,0.0392,0,0.2818,0.1947
IDBI100970,Nidhi Sethi,30,Jalandhar,Tier 3,salaried,203437.07,197684.82,3,3,0.7892,Home Loan,0.168,0,0.2804,0.175
IDBI100971,Girindra Shere,36,Kanpur,Tier 2,salaried,70565.65,68344.41,8,1,0.8825,Mortgage Loan,0.0759,0,0.3506,0.1018
IDBI100972,Logan Dara,49,Shimla,Tier 3,gig_worker,80000.0,59720.47,16,1,0.8119,Mortgage Loan,0.1192,0,0.1975,0.1031
IDBI100973,David Kapadia,21,Mumbai,Tier 1,salaried,108483.42,113311.79,155,0,0.7737,Home Loan,0.2497,1,0.3511,0.0
IDBI100974,Rudra Rattan,21,Bengaluru,Tier 1,salaried,116727.74,115888.79,147,4,0.6712,Auto Loan,0.0522,0,0.37,0.193
IDBI100975,Frado Lad,42,Guwahati,Tier 2,self_employed,242178.04,195987.71,92,3,0.128,Auto Loan,0.0266,0,0.2634,0.1543
IDBI100976,Anthony Bhattacharyya,43,Chennai,Tier 1,salaried,238369.11,226654.58,64,0,0.3617,Personal Loan,0.1545,0,0.2798,0.0
IDBI100977,Sachi Dave,37,Chennai,Tier 1,self_employed,160356.06,130181.09,3,0,0.5312,Mortgage Loan,0.0522,0,0.2878,0.0
IDBI100978,Garima Das,24,Patna,Tier 2,self_employed,271614.27,242726.13,34,1,0.355,Home Loan,0.0198,0,0.4205,0.0956
IDBI100979,Triya Bedi,45,Delhi,Tier 1,salaried,225144.09,215874.42,180,1,0.848,Home Loan,0.2315,0,0.3511,0.106
IDBI100980,Rachita Rana,30,Ahmedabad,Tier 1,self_employed,84532.83,62510.27,18,4,0.5919,Home Loan,0.0356,0,0.2113,0.1631
IDBI100981,Ayushman Raja,35,Chandigarh,Tier 2,self_employed,191484.08,189110.67,53,1,0.5451,Auto Loan,0.0573,0,0.3401,0.1
IDBI100982,Orinder Pandya,34,Indore,Tier 2,gig_worker,72923.47,79051.05,10,0,0.8777,Personal Loan,0.1978,0,0.1397,0.0
IDBI100983,Rachit Maharaj,33,Moradabad,Tier 3,salaried,130738.81,128494.14,73,1,0.7063,Home Loan,0.1192,1,0.3495,0.0991
IDBI100984,Sanaya Dixit,31,Visakhapatnam,Tier 2,gig_worker,15973.02,8463.47,26,0,0.8437,Home Loan,0.1824,0,0.1596,0.0
IDBI100985,Yatan Merchant,35,Chennai,Tier 1,salaried,115886.96,115827.99,22,4,0.3463,Auto Loan,0.0392,0,0.2788,0.2168
IDBI100986,Nisha Srinivas,51,Ujjain,Tier 3,salaried,35992.78,35949.44,53,0,0.3764,Personal Loan,0.0323,0,0.3732,0.0
IDBI100987,Gagan Mammen,25,Ahmedabad,Tier 1,salaried,166291.74,163857.86,26,2,0.6079,Home Loan,0.0392,0,0.3761,0.1872
IDBI100988,Laksh Saini,37,Patna,Tier 2,self_employed,56714.32,34972.39,46,0,0.6099,Auto Loan,0.1545,0,0.1774,0.0
IDBI100989,Zaid Bahl,40,Lucknow,Tier 2,salaried,165887.73,173210.2,27,2,0.5908,Mortgage Loan,0.0431,1,0.2737,0.1783
IDBI100990,Jagrati Srinivasan,37,Coimbatore,Tier 2,self_employed,155062.63,115052.87,145,0,0.2776,Mortgage Loan,0.063,0,0.3198,0.0
IDBI100991,Hemangini Thakkar,30,Mathura,Tier 3,gig_worker,80000.0,87481.91,18,1,0.7756,Auto Loan,0.1824,0,0.1598,0.1016
IDBI100992,Lipika Madan,43,Mysuru,Tier 2,self_employed,389464.69,294565.16,66,4,0.6676,Home Loan,0.0911,0,0.1893,0.1715
IDBI100993,Atharv Nagar,46,Visakhapatnam,Tier 2,salaried,119316.64,117321.23,11,1,0.6128,Mortgage Loan,0.063,0,0.2826,0.0974
IDBI100994,Ayushman Mand,32,Chandigarh,Tier 2,self_employed,138012.31,118068.07,27,4,0.355,Home Loan,0.0219,0,0.3005,0.2104
IDBI100995,Urmi Wagle,21,Bhopal,Tier 2,salaried,196483.88,203087.96,40,1,0.412,Mortgage Loan,0.063,0,0.2801,0.1022
IDBI100996,Viraj Dutta,39,Coimbatore,Tier 2,salaried,77645.43,77634.13,75,0,0.5058,Mortgage Loan,0.0573,0,0.36,0.0
IDBI100997,Yug Khosla,47,Indore,Tier 2,salaried,121156.18,123781.8,4,1,0.8252,Auto Loan,0.0759,0,0.3531,0.0941
IDBI100998,Daksh Kanda,43,Jaipur,Tier 2,salaried,105715.49,103627.65,5,1,0.6797,Mortgage Loan,0.063,0,0.3493,0.1033
IDBI100999,Isha Ghose,21,Delhi,Tier 1,salaried,250000.0,247716.44,3,1,0.4841,Home Loan,0.0691,0,0.2809,0.0875
IDBI101000,Warjas Nadkarni,49,Hyderabad,Tier 1,salaried,62457.03,60902.55,88,4,0.4392,Auto Loan,0.0522,0,0.2746,0.2308
IDBI101001,Ayaan Pandey,34,Bareilly,Tier 3,self_employed,325922.76,300618.85,20,0,0.5326,Auto Loan,0.0911,0,0.3111,0.0
IDBI101002,Raghav Tailor,30,Ranchi,Tier 2,salaried,100495.2,99890.43,53,3,0.7053,Auto Loan,0.0691,0,0.3487,0.2323
IDBI101003,Parth Swaminathan,32,Jalandhar,Tier 3,salaried,48166.88,46072.85,70,2,0.5931,Home Loan,0.0266,0,0.3538,0.167
IDBI101004,Gautam Bhalla,23,Dhanbad,Tier 3,self_employed,400000.0,326102.95,3,2,0.4861,Home Loan,0.0293,0,0.2407,0.1593
IDBI101005,Theodore Bahri,34,Coimbatore,Tier 2,gig_worker,23565.94,23225.85,101,0,0.8716,Home Loan,0.1545,0,0.1936,0.0
IDBI101006,Aadi Narula,41,Mumbai,Tier 1,self_employed,31703.07,24643.26,21,1,0.1073,Personal Loan,0.0219,0,0.2889,0.0948
IDBI101007,Kalpit Oak,28,Guwahati,Tier 2,self_employed,179786.58,153191.51,58,2,0.7179,Auto Loan,0.0474,0,0.278,0.1504
IDBI101008,Ekiya Bhargava,32,Chennai,Tier 1,salaried,82832.54,80599.17,31,4,0.7798,Personal Loan,0.1978,0,0.3478,0.2229
IDBI101009,Manbir Dhar,49,Coimbatore,Tier 2,self_employed,197517.49,164961.37,66,1,0.5772,Mortgage Loan,0.0759,0,0.206,0.0941
IDBI101010,Janya Bora,28,Jaipur,Tier 2,salaried,122822.14,121785.02,17,3,0.5941,Home Loan,0.0198,0,0.3552,0.1716
IDBI101011,Meghana Chaudhuri,27,Guwahati,Tier 2,gig_worker,80000.0,60993.34,3,4,0.8702,Home Loan,0.063,0,0.2023,0.1808
IDBI101012,Chasmum Naidu,36,Bengaluru,Tier 1,salaried,129747.27,132543.12,59,2,0.6519,Mortgage Loan,0.1091,1,0.2916,0.1317
IDBI101013,Nakul Sarkar,28,Siliguri,Tier 3,salaried,120630.67,123478.2,25,4,0.6686,Home Loan,0.0323,0,0.3635,0.1684
IDBI101014,Edhitha Ghosh,38,Vadodara,Tier 2,salaried,80014.16,76586.76,103,3,0.4636,Personal Loan,0.0573,0,0.2826,0.1712
IDBI101015,Udant Gill,21,Ahmedabad,Tier 1,self_employed,71537.82,47214.3,55,1,0.4648,Personal Loan,0.0474,0,0.3058,0.1208
IDBI101016,Damyanti Menon,53,Salem,Tier 3,salaried,138797.94,137199.76,53,1,0.5267,Mortgage Loan,0.0573,0,0.2792,0.1028
IDBI101017,Peter Agarwal,33,Indore,Tier 2,salaried,235169.66,229504.38,15,3,0.6293,Auto Loan,0.0474,0,0.3501,0.2426
IDBI101018,Bachittar Gopal,49,Kanpur,Tier 2,salaried,250000.0,253772.09,7,0,0.5719,Mortgage Loan,0.0431,0,0.3529,0.0
IDBI101019,Timothy Chawla,21,Pune,Tier 1,salaried,96186.21,96815.3,25,0,0.3874,Home Loan,0.0392,1,0.3542,0.0
IDBI101020,Lohit Narula,37,Kochi,Tier 2,salaried,78641.25,81252.63,3,1,0.5953,Home Loan,0.0392,0,0.2797,0.0876
IDBI101021,Wazir Palan,24,Ranchi,Tier 2,gig_worker,80000.0,58426.0,22,2,0.7488,Mortgage Loan,0.0356,0,0.2343,0.2057
IDBI101022,Oliver Chakrabarti,27,Ahmedabad,Tier 1,salaried,132996.58,137921.83,53,0,0.1702,Mortgage Loan,0.0241,0,0.3597,0.0
IDBI101023,Sanya Apte,36,Delhi,Tier 1,salaried,124739.69,119750.33,42,0,0.6514,Mortgage Loan,0.168,0,0.3405,0.0
IDBI101024,Shaurya Krish,38,Ahmedabad,Tier 1,salaried,125614.81,127749.34,22,1,0.5122,Home Loan,0.0323,0,0.3772,0.1027
IDBI101025,Inaya Kunda,27,Bhopal,Tier 2,salaried,250000.0,249781.69,13,2,0.2829,Personal Loan,0.0474,0,0.3496,0.2058
IDBI101026,Aarav Bava,39,Visakhapatnam,Tier 2,self_employed,256455.26,230218.38,84,0,0.2809,Personal Loan,0.0911,0,0.2287,0.0
IDBI101027,Raksha Saini,47,Bhopal,Tier 2,self_employed,209145.15,176478.37,7,1,0.3883,Auto Loan,0.0293,0,0.2433,0.097
IDBI101028,Odika Tailor,47,Bilaspur,Tier 3,salaried,113938.61,108554.84,11,1,0.7576,Mortgage Loan,0.0759,0,0.3518,0.0928
IDBI101029,Indali Prashad,45,Bareilly,Tier 3,salaried,173020.77,173088.75,41,1,0.73,Home Loan,0.0911,0,0.2782,0.0767
IDBI101030,Varenya Kar,21,Delhi,Tier 1,salaried,133144.85,129096.96,31,1,0.7288,Mortgage Loan,0.0522,0,0.3525,0.1202
IDBI101031,Siya Borah,25,Ranchi,Tier 2,salaried,83815.43,80610.96,6,2,0.316,Home Loan,0.0293,1,0.3414,0.1419
IDBI101032,Chaitaly Bahri,28,Bengaluru,Tier 1,salaried,91609.89,94524.09,87,0,0.7367,Personal Loan,0.2142,0,0.3482,0.0
IDBI101033,Advika Cheema,21,Bilaspur,Tier 3,self_employed,178513.4,116676.27,3,3,0.5385,Home Loan,0.0198,0,0.3021,0.2117
IDBI101034,Hema Garde,48,Rourkela,Tier 3,gig_worker,38591.34,41505.6,3,0,0.8687,Personal Loan,0.1301,0,0.2412,0.0
IDBI101035,Naveen Borde,45,Chandigarh,Tier 2,salaried,152501.13,151857.78,16,2,0.6126,Home Loan,0.0691,0,0.2709,0.1866
IDBI101036,Hamsini Subramanian,43,Ahmedabad,Tier 1,self_employed,160083.85,113437.56,3,1,0.3727,Home Loan,0.011,0,0.42,0.1051
IDBI101037,Raagini Gala,43,Indore,Tier 2,self_employed,370143.64,307045.11,22,1,0.6504,Personal Loan,0.0911,0,0.3052,0.0944
IDBI101038,Naksh Bera,21,Bareilly,Tier 3,salaried,250000.0,249650.09,18,3,0.961,Auto Loan,0.2315,0,0.3484,0.1719
IDBI101039,Garima Jha,48,Visakhapatnam,Tier 2,self_employed,164625.49,120231.63,55,1,0.6994,Personal Loan,0.063,0,0.3474,0.097
IDBI101040,Nimrat Zachariah,24,Ranchi,Tier 2,gig_worker,52329.05,26843.94,9,4,0.7025,Personal Loan,0.0241,0,0.1819,0.1913
IDBI101041,Baghyawati Mishra,22,Aligarh,Tier 3,salaried,250000.0,250629.39,64,0,0.8051,Home Loan,0.2891,0,0.3615,0.0
IDBI101042,Gopal Bawa,37,Mumbai,Tier 1,salaried,204142.74,202000.07,29,1,0.4182,Home Loan,0.0759,0,0.2781,0.0812
IDBI101043,Vritti Dube,36,Siliguri,Tier 3,self_employed,190866.79,138881.96,78,0,0.5358,Home Loan,0.0573,0,0.3688,0.0
IDBI101044,Jalsa Aggarwal,37,Lucknow,Tier 2,self_employed,155269.67,133912.56,66,2,0.5919,Mortgage Loan,0.0392,0,0.2525,0.1655
IDBI101045,Gagan Menon,44,Bilaspur,Tier 3,salaried,104668.1,107898.02,91,1,0.4802,Home Loan,0.0356,0,0.3587,0.0989
IDBI101046,Ryan Chatterjee,41,Agartala,Tier 3,salaried,134584.98,137732.66,12,1,0.5091,Mortgage Loan,0.0266,0,0.3552,0.0889
IDBI101047,Samuel Garde,39,Bilaspur,Tier 3,salaried,110846.23,109246.58,13,1,0.2765,Personal Loan,0.0198,0,0.3524,0.0911
IDBI101048,Finn Solanki,45,Shimla,Tier 3,salaried,154668.25,156145.37,46,1,0.6352,Home Loan,0.0911,0,0.2721,0.104
IDBI101049,Darika Rao,25,Pune,Tier 1,salaried,101895.9,100458.28,30,2,0.26,Mortgage Loan,0.0392,0,0.2808,0.1775
IDBI101050,Vrinda Lanka,37,Ranchi,Tier 2,salaried,108823.27,106579.36,63,4,0.814,Home Loan,0.1091,0,0.3501,0.2409
IDBI101051,Lila Goyal,39,Vadodara,Tier 2,salaried,71432.86,72247.65,46,3,0.6865,Mortgage Loan,0.0323,0,0.3537,0.2704
IDBI101052,Lakshmi Pingle,57,Ranchi,Tier 2,salaried,113843.61,108452.59,3,3,0.638,Home Loan,0.0219,0,0.3562,0.2176
IDBI101053,Sanaya Basu,42,Jaipur,Tier 2,salaried,222980.12,231765.05,46,1,0.6514,Personal Loan,0.063,0,0.3506,0.1113
IDBI101054,Ria Shroff,21,Bareilly,Tier 3,salaried,145962.87,140568.66,57,2,0.6639,Home Loan,0.0323,0,0.3531,0.188
IDBI101055,Upkaar Luthra,40,Jalandhar,Tier 3,salaried,174253.32,175931.86,19,1,0.7186,Home Loan,0.0431,0,0.3543,0.1129
IDBI101056,Matthew Chatterjee,49,Ahmedabad,Tier 1,self_employed,78371.58,50218.38,3,4,0.6316,Personal Loan,0.0392,0,0.2175,0.2426
IDBI101057,Hemangini Sachdev,39,Pune,Tier 1,salaried,50055.02,48323.9,21,3,0.8104,Mortgage Loan,0.1978,0,0.2718,0.2003
IDBI101058,Darsh Ram,62,Mathura,Tier 3,gig_worker,22932.03,19046.15,4,1,0.5651,Home Loan,0.0198,0,0.1542,0.1012
IDBI101059,Vaishnavi Keer,54,Hyderabad,Tier 1,salaried,93161.11,91682.73,122,2,0.6113,Home Loan,0.0522,0,0.3613,0.1694
IDBI101060,Chandani Brar,48,Vadodara,Tier 2,self_employed,136434.0,129428.76,13,3,0.1902,Mortgage Loan,0.0134,0,0.2633,0.1903
IDBI101061,Bakhshi Thakkar,42,Kolkata,Tier 1,self_employed,190403.26,149635.79,136,2,0.3053,Auto Loan,0.0522,0,0.2861,0.1586
IDBI101062,Jai Sen,54,Ahmedabad,Tier 1,salaried,108045.52,104191.49,3,1,0.8038,Auto Loan,0.1824,0,0.2737,0.1025
IDBI101063,Oliver Kakar,46,Ahmedabad,Tier 1,salaried,99464.18,99363.66,17,3,0.5779,Personal Loan,0.0522,0,0.3426,0.1826
IDBI101064,Jonathan Basak,32,Aligarh,Tier 3,gig_worker,32872.42,28006.83,88,2,0.739,Auto Loan,0.0759,0,0.1292,0.1659
IDBI101065,Farhan Saran,45,Mumbai,Tier 1,salaried,162087.8,155331.88,12,3,0.8588,Personal Loan,0.0998,0,0.3567,0.1769
IDBI101066,Manbir Kuruvilla,34,Hyderabad,Tier 1,salaried,104621.57,105553.33,28,0,0.4479,Personal Loan,0.0832,0,0.347,0.0
IDBI101067,Ekalinga Chahal,30,Agartala,Tier 3,salaried,250000.0,247331.16,8,3,0.8075,Home Loan,0.0832,0,0.3504,0.1968
IDBI101068,Mekhala Nanda,30,Vadodara,Tier 2,salaried,172400.66,175275.54,22,2,0.6672,Home Loan,0.0323,0,0.3555,0.1715
IDBI101069,Zinal Shanker,32,Bengaluru,Tier 1,gig_worker,55700.08,36766.64,4,0,0.7817,Personal Loan,0.1545,0,0.1848,0.0
IDBI101070,Oni Chowdhury,21,Chennai,Tier 1,self_employed,332273.37,232658.0,16,0,0.6096,Personal Loan,0.168,0,0.1885,0.0
IDBI101071,Mason Divan,40,Siliguri,Tier 3,salaried,78456.77,77609.28,37,1,0.675,Home Loan,0.0431,0,0.3591,0.1223
IDBI101072,Hitesh Chaudhuri,36,Ahmedabad,Tier 1,self_employed,167820.24,125261.92,76,0,0.6176,Mortgage Loan,0.1545,0,0.3306,0.0
IDBI101073,Hemangini Roy,37,Lucknow,Tier 2,salaried,156448.25,162485.32,9,0,0.4036,Mortgage Loan,0.0219,0,0.3713,0.0
IDBI101074,Leela Sunder,45,Jaipur,Tier 2,gig_worker,52443.44,28854.28,11,1,0.8359,Home Loan,0.1301,0,0.1685,0.1019
IDBI101075,Baljiwan Gera,34,Hyderabad,Tier 1,self_employed,324774.13,259231.01,102,3,0.4291,Auto Loan,0.0522,0,0.1978,0.1705
