customer_id,name,city,age,city_tier,occupation,declared_monthly_income,tenure_months,existing_products,digital_engagement_score,loan_product_interest,true_monthly_income,loan_converted,conversion_probability,cashflow_cv_label,existing_emi_ratio_label,monthly_credit_mean,monthly_credit_std,cashflow_cv,has_salary_credit,salary_regularity_score,estimated_salary,avg_monthly_income_proxy,avg_monthly_emi,emi_count,emi_to_income_ratio,recency_score,frequency_score,monetary_score,spend_concentration_hhi,has_auto_spend,has_realestate_spend,has_wedding_spend,has_education_spend,has_home_improvement_spend,has_jewellery_spend,total_monthly_debit,total_debit,avg_app_logins,avg_emi_calc_views,avg_loan_page_visits,total_product_views,engagement_trend,digital_engagement_composite,occupation_encoded,city_tier_encoded,interest_personal_loan,interest_home_loan,interest_mortgage_loan,interest_auto_loan,lead_score,lead_score_raw,estimated_income,income_confidence_band,income_deviation_pct,income_deviation_flag,loan_readiness_score,eligible_loan_amount,risk_flag_count,recommendation,explanation_summary
IDBI100446,Kai Chad,Rourkela,21,Tier 3,self_employed,145499.97,111,1,0.564,Mortgage Loan,161312.99,0,0.004,0.2547,0.097,175677.4375,44747.99105774086,0.25471677919790275,0,0.5489,86035.32,175677.4375,15647.456666666667,1.0,0.08906924468696595,0.9230769230769231,0.39330543933054396,0.33679069915007964,0.0918,0,0,0,1,1,0,133422.03,1601064.39,11.833333333333334,2.1666666666666665,2.4166666666666665,11,-0.3235,0.4940842590761686,1,0,0,0,1,0,8.1,0.08144329896907217,161439.14,High,-9.9,0,56.9,5459000.0,0,Review Required,Long banking relationship (111 months) with IDBI Bank + Low existing EMI burden (9% of income) → strong Mortgage Loan intent
IDBI100447,Krisha Narasimhan,Jaipur,40,Tier 2,salaried,237646.62,3,1,0.3968,Mortgage Loan,250000.0,0,0.001,0.3501,0.1013,299385.864,104825.46337123834,0.35013497955681144,1,1.0,299385.86,249488.22,25322.354166666668,1.0,0.10149719360163245,0.7692307692307692,0.41422594142259417,0.48534896760981044,0.0894,0,0,0,1,1,0,195604.44,2347253.31,8.166666666666666,0.9166666666666666,1.0833333333333333,3,-0.1186,0.2845139462548446,2,1,0,0,1,0,0.0,0.0,249766.28,High,-4.9,0,42.5,7500000.0,2,Review Required,Mixed signals detected for Mortgage Loan eligibility — review recommended
IDBI100448,Girik Sampath,Udaipur,41,Tier 3,gig_worker,32983.79,19,1,0.8167,Personal Loan,36587.99,0,0.1793,0.1591,0.1028,41756.90583333333,6643.224151422613,0.1590928259372973,0,0.6425,5917.96,41756.90583333333,3761.2058333333334,1.0,0.09007386343101292,0.8461538461538461,0.8661087866108786,0.06725010329463632,0.1606,0,0,1,1,0,0,42774.54,513294.42,18.083333333333332,2.1666666666666665,3.3333333333333335,12,-0.0963,0.6406498817527485,0,0,1,0,0,0,21.5,0.2147766323024055,36941.26,High,-10.7,0,56.3,661000.0,0,Review Required,Active digital banking engagement (score: 0.64) + Frequent app usage (18.1 logins/month) + Diversified spending across categories → strong Personal Loan intent
IDBI100449,Andrew Patil,Moradabad,52,Tier 3,self_employed,108488.55,91,2,0.3556,Personal Loan,154806.87,0,0.001,0.3485,0.1363,166543.01333333334,58043.10792084266,0.3485172194204884,0,0.54,69125.25,166543.01333333334,21104.938333333335,1.5,0.12672364880952477,1.0,0.5690376569037657,0.3184059294509275,0.1031,0,0,0,1,0,0,123309.45,1479713.38,7.666666666666667,0.9166666666666666,1.8333333333333333,2,0.0727,0.3295749964407182,1,0,1,0,0,0,0.0,0.0,154453.25,High,-29.8,1,50.1,2500000.0,2,Review Required,Mixed signals detected for Personal Loan eligibility — review recommended
IDBI100450,Pranit Kala,Mysuru,51,Tier 2,gig_worker,61668.35,10,0,0.8571,Home Loan,64341.26,0,0.266,0.1941,0.0,71560.03,13887.564512849749,0.1940687351982629,0,0.612,13783.37,71560.03,0.0,0.0,0.0,1.0,0.6485355648535565,0.12723457129415053,0.1025,0,0,0,1,0,0,40057.61,480691.33,17.833333333333332,2.75,2.75,10,0.1858,0.663277507909515,0,1,0,1,0,0,20.3,0.2029486753131582,64869.78,High,-4.9,0,54.3,3364000.0,1,Review Required,Active digital banking engagement (score: 0.66) + Frequent app usage (17.8 logins/month) + Active use of EMI calculator (2.8/month) shows purchase intent → strong Home Loan intent
IDBI100451,Vedika Handa,Bhopal,44,Tier 2,salaried,112696.46,61,0,0.2232,Home Loan,112238.22,0,0.0012,0.3787,0.0,150420.83555555556,56961.970143472725,0.3786840428926797,1,1.0,150420.84,112815.62666666666,0.0,0.0,0.0,1.0,0.301255230125523,0.2102693230944453,0.2147,0,1,0,1,0,0,146358.67,1756304.02,3.9166666666666665,0.75,1.25,5,-0.1212,0.2241156653879617,2,1,0,1,0,0,2.9,0.028887032395804323,114305.83,High,-1.4,0,53.9,5927000.0,1,Review Required,Diversified spending across categories → strong Home Loan intent
IDBI100452,Laksh Dubey,Pune,56,Tier 1,self_employed,294079.8,85,1,0.3879,Auto Loan,400000.0,0,0.001,0.3137,0.0924,444964.44333333336,139600.14321480528,0.3137332551091673,0,0.5586,218775.04,444964.44333333336,36977.265,1.0,0.08310161756520275,1.0,0.606694560669456,0.8787821257455829,0.0889,1,0,0,1,0,0,373864.26,4486371.15,9.833333333333334,1.0,2.0,0,-0.1067,0.3653592576920035,1,2,0,0,0,1,1.7,0.016541353383458645,399017.53,High,-26.3,1,51.8,2000000.0,2,Review Required,"Healthy monthly spending of ₹373,864 indicates active lifestyle → strong Auto Loan intent"
IDBI100453,Chakrika Chaudhuri,Hyderabad,44,Tier 1,salaried,198605.1,72,1,0.8665,Home Loan,207122.53,0,0.035,0.3862,0.1003,275539.30000000005,106423.90765205638,0.38623857885991714,1,1.0,275539.3,206654.475,20765.47333333333,1.0,0.10048402452128526,1.0,0.18410041841004185,0.3991378914862691,0.0971,0,0,0,1,0,0,165693.72,1988324.66,15.5,2.1666666666666665,2.75,8,0.2121,0.5886848910464288,2,2,0,1,0,0,2.4,0.023839931885908897,208952.4,High,-5.0,0,52.1,8442000.0,1,Review Required,Active digital banking engagement (score: 0.59) + Long banking relationship (72 months) with IDBI Bank + Frequent app usage (15.5 logins/month) → strong Home Loan intent
IDBI100454,Gayathri Deep,Chennai,32,Tier 1,self_employed,69467.38,80,2,0.3497,Personal Loan,77307.88,0,0.001,0.2932,0.1668,97714.9475,28645.720674377153,0.2931559746719114,0,0.6039,44605.04,97714.94750000001,12896.720833333333,1.6666666666666667,0.1319830912597413,0.8461538461538461,0.5313807531380753,0.17987632801183756,0.11,0,0,0,1,0,0,59359.42,712313.04,7.666666666666667,0.6666666666666666,1.4166666666666667,8,-0.3231,0.2671985602705054,1,2,1,0,0,0,0.0,0.0,77793.54,High,-10.7,0,52.6,1169000.0,0,Review Required,Mixed signals detected for Personal Loan eligibility — review recommended
IDBI100455,Mitesh Gaba,Bengaluru,29,Tier 1,salaried,160636.97,29,2,0.5898,Home Loan,164701.79,0,0.001,0.351,0.168,198135.69,69539.55731935584,0.350969365081858,1,1.0,198135.69,165113.07499999998,27675.734166666665,1.75,0.16761685388432546,0.9230769230769231,0.4225941422594142,0.3155279060021963,0.1115,0,0,0,1,0,0,128996.59,1547959.06,11.166666666666666,1.9166666666666667,2.0,2,-0.025,0.457500889820454,2,2,0,1,0,0,0.0,0.0,164877.3,High,-2.6,0,45.3,5360000.0,1,Review Required,Highly regular income credit pattern (100% regularity) → strong Home Loan intent
IDBI100456,Noah Sarma,Delhi,27,Tier 1,salaried,198760.14,29,2,0.4176,Home Loan,192910.85,0,0.001,0.3479,0.1327,232409.483,80844.87258475456,0.3478553092635835,1,1.0,232409.48,193674.56916666668,25594.780833333334,1.3333333333333333,0.13215354469851817,0.6153846153846154,0.301255230125523,0.37301335696625704,0.1001,0,0,0,1,0,0,157894.08,1894728.97,8.75,1.1666666666666667,1.5833333333333333,7,0.5833,0.37468957387487145,2,2,0,1,0,0,0.7,0.007017543859649123,191825.1,High,3.6,0,46.2,6998000.0,1,Review Required,Increasing digital engagement trend (+58%) → strong Home Loan intent
IDBI100457,Nirja Patla,Pune,21,Tier 1,salaried,260081.84,3,1,0.7253,Home Loan,250000.0,0,0.0181,0.2667,0.1014,270926.5790909091,72252.15220666086,0.26668535973510643,1,1.0,270926.58,248349.36416666667,25342.066666666666,1.0,0.10204200341604122,1.0,0.2803347280334728,0.48305680317400773,0.2177,0,1,0,1,0,0,347716.17,4172594.03,16.166666666666668,2.0,2.25,8,-0.0948,0.5413708666851222,2,2,0,1,0,0,21.0,0.20952380952380953,250292.66,High,3.9,0,51.7,10000000.0,1,Review Required,"Diversified spending across categories + Active digital banking engagement (score: 0.54) + Healthy monthly spending of ₹347,716 indicates active lifestyle → strong Home Loan intent"
IDBI100458,Sachi Mane,Mumbai,48,Tier 1,salaried,121143.94,3,1,0.7676,Auto Loan,119991.26,0,0.001,0.3788,0.0936,161360.95888888888,61116.43694368694,0.37875603469715957,1,1.0,161360.96,121020.71916666666,11236.149166666668,1.0,0.09284483883451831,0.3076923076923077,0.3263598326359833,0.2267836356794924,0.0961,0,0,0,1,0,0,91593.47,1099121.68,13.5,2.0833333333333335,3.1666666666666665,8,0.0,0.5683686130665191,2,2,0,0,0,1,6.0,0.05960421850930205,119285.81,High,1.6,0,44.7,2000000.0,2,Review Required,Active digital banking engagement (score: 0.57) + Frequent loan product page visits (3.2/month) indicate interest → strong Auto Loan intent
IDBI100459,Vivaan Walla,Ahmedabad,51,Tier 1,salaried,181269.81,9,1,0.5007,Auto Loan,190733.43,0,0.001,0.3748,0.1094,253616.13,95055.58118073289,0.37480100804602956,1,1.0,253616.13,190212.0975,20865.27,1.0,0.10969475797931307,0.6923076923076923,0.26778242677824265,0.36604447277388474,0.1517,1,0,0,1,0,0,216892.15,2602705.8,9.25,1.5,2.0,2,0.2131,0.4118404385826149,2,2,0,0,0,1,1.9,0.0193632228719948,190408.2,High,-4.8,0,42.9,2000000.0,2,Review Required,Recent auto dealer/showroom transactions detected → Auto Loan intent signal → strong Auto Loan intent
IDBI100460,Dayamai Singh,Nagpur,40,Tier 2,salaried,170998.52,3,0,0.3692,Home Loan,174411.62,0,0.0067,0.3542,0.0,210576.604,74582.82059249392,0.35418379428558894,1,1.0,210576.6,175480.50333333333,0.0,0.0,0.0,0.9230769230769231,0.1799163179916318,0.33639433160309484,0.2652,0,1,0,1,0,0,231390.07,2776680.85,6.5,0.8333333333333334,0.75,3,0.0714,0.24657613481768567,2,1,0,1,0,0,3.8,0.037531929212744154,174458.95,High,-2.0,0,45.5,9046000.0,2,Review Required,Diversified spending across categories → strong Home Loan intent
IDBI100461,Jhalak Sastry,Hyderabad,49,Tier 1,salaried,109532.39,85,2,0.7089,Home Loan,106416.1,0,0.0233,0.2759,0.1667,116103.92818181818,32028.112836758522,0.275857271483551,1,1.0,116103.93,106428.60083333333,17737.436666666665,1.75,0.16666043270120035,0.6923076923076923,0.27615062761506276,0.19741421620802835,0.1067,0,0,0,1,0,0,87443.53,1049322.36,16.0,2.5,2.75,4,0.1845,0.6195282557541723,2,2,0,1,0,0,7.8,0.07845345345345346,106985.4,High,2.4,0,55.4,3504000.0,0,Review Required,Active digital banking engagement (score: 0.62) + Long banking relationship (85 months) with IDBI Bank + Frequent app usage (16.0 logins/month) → strong Home Loan intent
IDBI100462,Baghyawati Raja,Ranchi,42,Tier 2,salaried,119885.37,13,4,0.6295,Home Loan,119847.82,0,0.001,0.3757,0.1983,161902.12666666668,60828.40707350637,0.3757109824674716,1,1.0,161902.13,121426.59500000002,23766.023333333334,2.0833333333333335,0.1957233778426656,0.7692307692307692,0.2301255230125523,0.2276005381558975,0.1105,0,0,0,1,0,0,111068.01,1332816.16,12.583333333333334,2.25,2.25,4,0.0698,0.5207944125207625,2,1,0,1,0,0,1.2,0.012345679012345678,122737.55,High,-2.3,0,42.5,3626000.0,1,Review Required,Mixed signals detected for Home Loan eligibility — review recommended
IDBI100463,Neel Iyengar,Salem,28,Tier 3,salaried,135539.72,4,0,0.3452,Home Loan,141820.99,0,0.002,0.2824,0.0,153591.58909090908,43367.0065812411,0.2823527436490853,1,1.0,153591.59,140792.29,0.0,0.0,0.0,1.0,0.2510460251046025,0.2665776905349454,0.19,0,1,0,1,0,0,167023.21,2004278.5,6.75,1.0,1.0833333333333333,7,-0.0417,0.2757828171715574,2,0,0,1,0,0,7.2,0.07194989752164772,141926.83,High,-4.5,0,47.6,7359000.0,1,Review Required,Diversified spending across categories → strong Home Loan intent
IDBI100464,Zashil Ben,Ahmedabad,34,Tier 1,salaried,77378.92,97,3,0.7043,Mortgage Loan,79480.66,0,0.0292,0.3617,0.2181,95206.322,34434.786414303264,0.3616859226460115,1,1.0,95206.32,79338.60166666667,17338.40166666667,2.1666666666666665,0.21853676901834315,0.7692307692307692,0.3472803347280335,0.14289042940525948,0.1063,0,0,0,1,1,0,77765.43,933185.19,15.833333333333334,3.0,3.1666666666666665,11,-0.084,0.6656081448232223,2,2,0,0,1,0,4.2,0.04222840594963662,78816.62,High,-1.8,0,51.3,1736000.0,1,Review Required,Active digital banking engagement (score: 0.67) + Frequent loan product page visits (3.2/month) indicate interest → strong Mortgage Loan intent
IDBI100465,Kamya Chauhan,Bhopal,43,Tier 2,gig_worker,46825.99,84,0,0.8589,Auto Loan,44548.97,1,0.7314,0.1064,0.0,46646.753333333334,4963.07910034108,0.10639709616820235,0,0.7075,7630.51,46646.753333333334,0.0,0.0,0.0,0.8461538461538461,0.6485355648535565,0.07709185341606531,0.2729,1,0,0,1,0,0,63283.42,759401.01,16.166666666666668,2.1666666666666665,2.8333333333333335,4,-0.2047,0.5814543241319308,0,1,0,0,0,1,83.3,0.8333333333333334,43880.36,High,6.7,0,89.8,1074000.0,0,Pre-qualified,Active digital banking engagement (score: 0.58) + Diversified spending across categories + Low existing EMI burden (0% of income) → strong Auto Loan intent
IDBI100466,Bhavani Chacko,Chennai,41,Tier 1,salaried,114541.55,32,0,0.3284,Auto Loan,115130.43,0,0.0018,0.2751,0.0,124451.04090909091,34242.64134397943,0.2751494972950288,1,1.0,124451.04,114080.12083333333,0.0,0.0,0.0,1.0,0.4351464435146444,0.212814358623332,0.103,0,0,0,1,0,0,76034.8,912417.62,4.916666666666667,1.3333333333333333,1.4166666666666667,4,0.1714,0.3061844160800443,2,2,0,0,0,1,1.1,0.011494252873563218,115120.08,High,-0.5,0,50.5,2000000.0,0,Review Required,Mixed signals detected for Auto Loan eligibility — review recommended
IDBI100467,Anjali Sengupta,Ranchi,23,Tier 2,salaried,139058.45,17,0,0.5388,Mortgage Loan,141847.69,0,0.0038,0.355,0.0,169430.202,60146.43918756064,0.3549924303788568,1,1.0,169430.2,141191.835,0.0,0.0,0.0,0.8461538461538461,0.1297071129707113,0.26738185100258094,0.1079,0,0,0,1,0,0,94916.64,1138999.72,11.25,1.25,1.8333333333333333,6,0.1806,0.4084573016689077,2,1,0,0,1,0,0.7,0.007017543859649123,141523.92,High,-1.7,0,46.1,6099000.0,1,Review Required,Low existing EMI burden (0% of income) → strong Mortgage Loan intent
IDBI100468,Rajeshri Chand,Hyderabad,43,Tier 1,gig_worker,13879.72,52,1,0.8044,Auto Loan,22581.01,0,0.3006,0.1826,0.0924,24459.323333333334,4466.308257208191,0.1826014643308417,0,0.5997,3977.77,24459.323333333334,2085.8591666666666,1.0,0.08527869468179618,1.0,0.7112970711297071,0.032435421513700866,0.1564,1,0,0,1,0,0,27411.45,328937.4,16.25,2.6666666666666665,3.5833333333333335,5,-0.1406,0.666259938108044,0,2,0,0,0,1,15.1,0.1508877434135166,22792.34,High,-39.1,1,58.1,430000.0,1,Review Required,Active digital banking engagement (score: 0.67) + Frequent loan product page visits (3.6/month) indicate interest → strong Auto Loan intent
IDBI100469,Shravya Palla,Hyderabad,21,Tier 1,salaried,139299.42,83,2,0.6141,Home Loan,139850.68,0,0.001,0.348,0.1669,167848.94,58408.870435361685,0.34798474411194785,1,1.0,167848.94,139874.11666666667,23341.852499999997,1.5,0.16687756860424616,0.9230769230769231,0.2594142259414226,0.26472969169350385,0.1129,0,0,0,1,0,0,111385.7,1336628.44,10.666666666666666,1.5,1.75,12,-0.0897,0.4015970463893064,2,2,0,1,0,0,0.0,0.0,139735.6,High,-0.3,0,50.5,4556000.0,1,Review Required,Mixed signals detected for Home Loan eligibility — review recommended
IDBI100470,Oeshi Bera,Mumbai,21,Tier 1,self_employed,275298.49,23,2,0.4406,Auto Loan,292685.26,0,0.001,0.2197,0.1748,360410.6525,79181.08402719314,0.21969684713243356,0,0.6244,163292.69,360410.6525,51170.700000000004,1.6666666666666667,0.14197887783019955,1.0,0.5230125523012552,0.7086015053476588,0.0983,1,0,0,1,0,0,270864.95,3250379.37,9.333333333333334,1.3333333333333333,1.8333333333333333,5,-0.0857,0.3758747227714941,1,2,0,0,0,1,0.0,0.0,293805.6,High,-6.3,0,47.0,2000000.0,0,Review Required,Mixed signals detected for Auto Loan eligibility — review recommended
IDBI100471,Yadavi Prakash,Kochi,32,Tier 2,salaried,163219.44,3,2,0.5591,Home Loan,161354.94,0,0.001,0.2833,0.1716,177907.16181818183,50399.26702342461,0.2832897029459209,1,1.0,177907.16,163081.565,27687.905833333334,1.5833333333333333,0.16977949551399837,0.8461538461538461,0.21338912133891214,0.3114391049119406,0.1013,0,1,0,1,0,0,154397.65,1852771.82,11.666666666666666,1.25,2.0833333333333335,7,-0.1461,0.4117610098473463,2,1,0,1,0,0,0.0,0.0,158831.78,High,2.8,0,42.1,5046000.0,1,Review Required,"Consistent salary credit pattern of ~₹177,907/month → strong Home Loan intent"
IDBI100472,Libni Bumb,Jodhpur,35,Tier 3,salaried,237106.76,13,3,0.631,Auto Loan,237155.41,0,0.001,0.2702,0.2305,261564.06000000003,70686.03843033459,0.2702436964403083,1,1.0,261564.06,239767.05500000002,54664.16916666667,2.1666666666666665,0.22798865826944684,1.0,0.3723849372384937,0.4657832701480427,0.1235,0,0,0,1,0,0,217895.68,2614748.16,11.583333333333334,1.5,2.4166666666666665,18,0.24,0.46784970438187135,2,0,0,0,0,1,0.7,0.007017543859649123,236959.86,High,0.1,0,43.8,2000000.0,0,Review Required,Mixed signals detected for Auto Loan eligibility — review recommended
IDBI100473,Udarsh Bala,Pune,41,Tier 1,self_employed,33765.83,61,1,0.2178,Home Loan,56011.4,0,0.001,0.3961,0.104,73187.83916666666,28990.976945290928,0.3961174052327377,0,0.6555,26657.42,73187.83916666666,5825.599166666667,1.0,0.0795979117978924,1.0,0.3682008368200837,0.13051084751006628,0.0963,0,0,0,1,0,0,41624.48,499493.79,4.75,0.25,0.9166666666666666,3,0.3448,0.2015202094044135,1,2,0,1,0,0,0.0,0.0,57914.74,High,-41.7,1,50.3,2332000.0,2,Review Required,Mixed signals detected for Home Loan eligibility — review recommended
IDBI100474,Hardik Nayak,Bilaspur,38,Tier 3,self_employed,136230.94,16,2,0.3785,Mortgage Loan,145387.16,0,0.001,0.2479,0.1911,163743.91416666665,40588.06414794725,0.24787525297969065,0,0.6855,56403.35,163743.91416666665,27781.31583333333,1.9166666666666667,0.16966319618484343,1.0,0.5564853556485355,0.31277220885668944,0.1397,0,0,0,1,1,0,173748.44,2084981.22,8.0,1.1666666666666667,2.0,8,0.069,0.3623748991536819,1,0,0,0,1,0,0.0,0.0,145023.38,High,-6.1,0,45.1,3589000.0,0,Review Required,Mixed signals detected for Mortgage Loan eligibility — review recommended
IDBI100475,Laksh Barad,Indore,31,Tier 2,self_employed,219514.02,64,2,0.2329,Mortgage Loan,225390.21,0,0.001,0.4479,0.1534,246228.3075,110289.3679067712,0.44791506316458435,0,0.5566,91408.24,246228.3075,34575.16583333333,1.5,0.14041913451942697,1.0,0.502092050209205,0.47878777234907427,0.1012,0,0,0,1,1,0,175597.1,2107165.25,4.25,0.5833333333333334,1.25,1,-0.0588,0.21893067448390413,1,1,0,0,1,0,0.0,0.0,225258.88,Low,-2.6,0,33.9,6396000.0,2,Not Recommended,Mixed signals detected for Mortgage Loan eligibility — review recommended
IDBI100476,Urmi Dewan,Ranchi,36,Tier 2,gig_worker,41859.39,7,3,0.7454,Home Loan,79994.3,0,0.0619,0.2132,0.1723,86475.2275,18437.731885559188,0.21321403156249794,0,0.7681,15670.38,86475.2275,13782.344166666668,1.75,0.15937910272241457,0.6923076923076923,0.7447698744769874,0.15725424916892317,0.1136,0,1,0,1,0,0,82505.57,990066.87,13.916666666666666,2.0,3.0833333333333335,13,0.0198,0.5638643425215534,0,1,0,1,0,0,0.0,0.0,80340.88,High,-47.9,1,43.0,2578000.0,2,Review Required,Active digital banking engagement (score: 0.56) + Frequent loan product page visits (3.1/month) indicate interest → strong Home Loan intent
IDBI100477,Saumya Ahluwalia,Delhi,30,Tier 1,salaried,108739.62,15,4,0.8218,Home Loan,113524.25,1,0.1045,0.2751,0.2436,123582.21909090909,34001.40681462296,0.2751318681987008,1,1.0,123582.22,113283.70083333332,27653.483333333334,2.3333333333333335,0.2441082267785199,1.0,0.34309623430962344,0.2112114115719754,0.1407,0,1,0,1,0,0,154059.4,1848712.78,13.666666666666666,2.8333333333333335,3.4166666666666665,9,0.05,0.6446084048485328,2,2,0,1,0,0,71.5,0.7147766323024055,113645.87,High,-4.3,0,72.2,2706000.0,0,Pre-qualified,Active digital banking engagement (score: 0.64) + Frequent app usage (13.7 logins/month) + Frequent loan product page visits (3.4/month) indicate interest → strong Home Loan intent
IDBI100478,Anirudh Kunda,Guwahati,34,Tier 2,self_employed,270141.8,21,3,0.2464,Home Loan,382644.25,0,0.001,0.2323,0.2277,482044.4175,111982.54430296879,0.23230752237260127,0,0.5859,192788.74,482044.4175,87131.9275,2.25,0.18075497679630323,0.9230769230769231,0.4895397489539749,0.953412641371556,0.1055,0,1,0,1,0,0,421917.7,5063012.42,4.25,0.8333333333333334,0.6666666666666666,3,0.5652,0.2364671106541169,1,1,0,1,0,0,3.1,0.03143213227969253,383888.1,High,-29.6,1,46.2,9866000.0,1,Review Required,"Healthy monthly spending of ₹421,918 indicates active lifestyle + Increasing digital engagement trend (+57%) → strong Home Loan intent"
IDBI100479,Mason Wable,Indore,30,Tier 2,gig_worker,51121.43,24,0,0.7212,Auto Loan,64687.89,0,0.7695,0.1517,0.0,69662.85916666668,10568.42079711359,0.15170811137436813,0,0.7297,10605.11,69662.85916666666,0.0,0.0,0.0,0.9230769230769231,0.7364016736401674,0.12341615338248157,0.0988,1,0,0,1,0,0,52813.23,633758.73,13.416666666666666,2.0,2.25,6,0.1124,0.514927892707427,0,1,0,0,0,1,5.7,0.05714285714285714,64014.13,High,-20.1,1,51.3,1567000.0,1,Review Required,Low existing EMI burden (0% of income) + Active digital banking engagement (score: 0.51) + Manageable existing EMI of ₹0/month → strong Auto Loan intent
